Betas,Intercept,Iterations,Balanced Accuracy,Roc_Auc,p,n,d,g
"[[ 1.51945669  0.38089836  0.40290799  0.51907043 -0.18426425  0.0740531
   0.23515818 -0.09663049  0.82329292  0.          0.          0.
   0.          0.          0.06804843 -0.21164952  0.8775639   0.50323285
   0.06751313  0.         -0.49585818  0.2808227  -0.07601425  0.02557599
   0.08149222  0.          0.          0.01890385  0.         -0.33159336
  -1.1118411   0.        ]]",[-0.24800684],[13],0.6041666666666667,0.6041666666666667,0.5,100,32,0
"[[ 1.33885279e+00  9.46954283e-01  8.31763491e-01  5.84218126e-01
   7.09569655e-02  4.35922746e-01  0.00000000e+00  2.58170682e-01
  -4.32579302e-02  2.02280560e-01  0.00000000e+00  1.00230137e-01
   5.78502588e-02  1.46914528e-03  1.77635863e-01  6.29169321e-02
   0.00000000e+00  0.00000000e+00  7.31643979e-01  0.00000000e+00
   2.21093710e-01  0.00000000e+00  3.93605113e-01  0.00000000e+00
  -1.68314546e-04  0.00000000e+00  0.00000000e+00 -5.62238366e-01
  -7.25071169e-02  0.00000000e+00  2.76100783e-01  1.27348783e-01]]",[0.4538995],[13],0.595959595959596,0.5959595959595959,0.5,100,32,0
"[[ 1.3875197   0.91362366  0.77978018  0.34702705 -0.44527665  0.35396482
   0.         -0.75294449  0.          0.00150408  0.47817465  0.49851398
  -0.46960912  0.2726088   0.         -0.14645565  0.          0.
   0.70806755  0.         -0.1609622   0.35032709  0.         -0.02448201
   0.13698191  0.22289318 -0.14340757 -0.32204519  0.28221921  0.4593501
   0.          0.        ]]",[-0.00027128],[11],0.521978021978022,0.521978021978022,0.5,100,32,0
"[[ 1.51974685  0.38139656  0.96130679  0.78641548  0.          0.2100293
  -0.43671892  0.23442187  0.          0.3677157   0.33086424  0.02056757
  -0.00330907  0.05395068 -0.08374662  1.33860744 -0.17938827 -0.30804119
  -0.07717865  0.          0.          0.         -0.40831748 -0.10883402
   0.01202387  0.          0.02665015  0.          0.94271292 -0.22040129
   0.          0.71242558]]",[0.],[13],0.6313131313131313,0.6313131313131313,0.5,100,32,0
"[[ 0.91495099  0.3566596   1.30795773  1.06187978  0.         -0.31010004
   0.27562121  0.          0.01547774  0.         -0.08018247  0.
   0.00928745  0.0786826   0.02339713  0.02536601 -0.00747885  0.
  -0.48068418 -0.42886629  0.41651946 -0.01177482  0.28013544  0.07444016
   0.33865398  0.05458406  0.02164138  0.00176163  0.         -0.11911975
   0.          0.35922875]]",[0.],[12],0.6868686868686869,0.6868686868686869,0.5,100,32,0
"[[ 1.36969027  0.6089252   0.05847496 -0.25540162  0.48036628  0.24690039
   0.68975075  0.          0.14847901  0.17616631  0.07604268  0.24863808
   0.12556889 -0.88006045 -0.16848765  0.29164676 -0.19430272  0.45811085
   0.          0.01145123 -0.20791096  0.46528899  0.83891325  0.45746342
   0.19562172 -0.23257952 -0.06663645  0.09076545 -0.20601499  0.07956049
   0.19517889  0.14394554]]",[0.32051122],[14],0.5858585858585859,0.5858585858585859,0.5,100,32,0
"[[ 1.62056246 -0.09775027  0.52405077  1.11235105  0.          0.
   0.73994028  0.          0.09508686  0.09544874  0.          0.20895965
  -0.17434596  0.64089549 -0.22983284  0.01371561  0.42059996  0.
  -0.75340657 -0.75338524  0.980763   -0.01712287  0.          0.
   0.39588626 -0.18554786 -0.76607567 -0.52439218  0.         -0.55308389
   0.          0.        ]]",[-0.2689482],[14],0.7291666666666667,0.7291666666666667,0.5,100,32,0
"[[ 1.38498317  1.11763157  0.47787586  0.97125334  0.17410277  0.42353705
   0.          0.10543058 -0.26919558  0.6761238  -0.01507823  0.
   0.07191349  0.3014139  -0.01674911 -0.41373471  0.29998429  0.
   0.         -1.10440458 -0.1225266   0.30476613  0.18921574  0.
  -0.16704912  0.26670852  0.71230496  0.          0.00244735 -0.779761
   0.05162474 -0.37874521]]",[0.06338219],[14],0.6616161616161615,0.6616161616161615,0.5,100,32,0
"[[ 0.59300692  0.09559909  0.44124097  0.01141065  0.          1.24917403
   0.37471241  0.38358907  0.65365232  0.27312803  0.22532771 -0.0978011
   0.          0.17044393 -0.42603895  0.2471323   0.06026534  0.
  -0.2067075   0.38901171  0.01299031  0.28900926  0.          0.
  -0.40152197 -0.2766156   0.08133285 -0.13044253 -0.14135381  0.98591954
  -0.07553858  0.05136942]]",[0.],[14],0.6041666666666667,0.6041666666666667,0.5,100,32,0
"[[ 1.93410844  1.04548106  0.37839003  0.         -0.59369556 -0.06750482
   0.          0.          0.80155345  0.09113064 -0.39447292  0.
   0.12888107 -0.3753162   0.59690569 -0.64970477 -0.44740979  0.00334627
   0.36662977  0.          0.56228981  0.30028866 -0.0377761   0.19429523
   0.          0.27900266  0.28845488  0.          0.02811801 -0.80367285
   0.          0.06094172]]",[-0.02110508],[14],0.8541666666666667,0.8541666666666666,0.5,100,32,0
"[[ 1.54982511  0.68481611  0.59208734  0.29495859  0.1497217   0.44554281
   0.88329805  0.01251231  0.          0.48791524  0.          0.
   0.          0.26516803 -0.35128422  0.28331856  0.          0.
   0.26614069  0.          0.          0.0386203   0.          0.31395397
   0.         -0.43106159  0.17647177 -0.17128617  0.21560191  0.
   0.23777986  0.31044088]]",[-0.06051388],[13],0.8095238095238095,0.8095238095238095,0.5,100,32,0
"[[ 1.22078687  1.49142314  0.87533462 -0.11610158  1.03364192  0.89809896
   0.35198281 -0.40320563  0.22990517  0.27693552 -0.22353182  0.54170167
   0.         -0.05061095  0.02724297 -0.50243412 -0.12067163  0.23863633
   0.          0.41636101  0.          0.16111637 -0.78102235  0.294798
  -0.16333421  0.08162529  0.06325144 -0.63989609 -0.25928483  0.15958927
   0.          0.        ]]",[0.91684733],[15],0.5659340659340659,0.5659340659340659,0.5,100,32,0
"[[ 1.65075931  0.34389163  1.03862086  0.          0.44755337  0.4642874
   0.22454441  0.         -0.31930219  0.86012349 -0.44270827  0.11643996
   0.          0.          0.4763757  -0.0349204   0.22807225  0.
  -0.56824258  0.          0.          0.1481501   0.         -0.01503493
  -0.37989848 -0.04843194  0.          0.         -0.95655672  0.7328414
   0.06424697  0.53231727]]",[-0.67247543],[14],0.7424242424242424,0.7424242424242425,0.5,100,32,0
"[[ 1.31372515e+00  2.69299269e-01  1.16429171e-03  1.50821445e-01
   7.94065113e-02  3.17235684e-01  1.76790550e-01  0.00000000e+00
   3.30183889e-01  0.00000000e+00  0.00000000e+00  8.06295633e-02
  -1.90863134e-01  2.09532993e-01  0.00000000e+00  1.92883470e-01
   4.29146385e-01 -4.31761900e-01  7.21410605e-01  0.00000000e+00
  -4.26101027e-01  3.45423915e-01 -6.54850050e-01 -2.69201882e-01
  -3.40389030e-01  5.49431900e-02 -5.54826937e-03 -2.81438955e-01
  -3.63310501e-01  0.00000000e+00  0.00000000e+00  1.58828362e-01]]",[-0.51044795],[13],0.5879120879120879,0.5879120879120879,0.5,100,32,0
"[[ 1.02637295  0.81761826  0.05879648  0.          0.36725727  0.24151108
  -0.14990112  0.42760154  0.          0.30277243 -0.34030093  0.17539731
   0.         -0.71195415  0.37650087  0.57545137  0.          0.
  -0.10896253  0.10187843 -0.04315262 -0.29675831  0.34595028  0.12257545
   0.          0.30067523 -0.02737942  0.          0.0873549   0.25288919
  -0.03612616  0.        ]]",[-0.24626102],[12],0.7070707070707071,0.7070707070707071,0.5,100,32,0
"[[ 1.04107035  0.22901653 -0.00495823  0.57361423  0.04648668 -0.2601818
   0.09040905  0.          0.86850286  0.          0.52664616 -0.15873148
  -0.07250133  0.          0.          0.          0.          0.37284299
   0.40127453  0.11741728 -0.10505572  0.08202624 -0.12992083 -0.04980337
   0.          0.20299964  0.          0.11054915  0.52878773  0.20659666
   0.         -0.03183977]]",[-0.12879121],[13],0.5833333333333333,0.5833333333333333,0.5,100,32,0
"[[ 1.39138773  0.44242631  0.58785415  0.27492834  0.04528634  0.49174742
  -0.02529104 -0.0051786   0.46102235 -0.12135334  0.04903753  0.35205685
   0.02077367  0.20242405  0.26008144 -0.23938694  0.21275739  0.
  -0.31837332 -0.02848322  0.         -0.12277966 -0.01404202  0.11260251
   0.          0.         -0.38589268  0.71319875  0.22292222  0.2156377
  -0.33244489 -0.57726947]]",[0.39433631],[14],0.6458333333333333,0.6458333333333333,0.5,100,32,0
"[[ 1.41899957 -0.0233154   0.          0.          0.50731569  0.4959596
   0.57556124  0.69898144  0.57754496  0.28217536  0.          0.05879104
  -0.2863065   0.39273798  0.31036121  0.1503082   0.27110057 -0.2108958
   0.87660593 -0.95680811  0.00346922  0.56301518  0.          0.0149221
   0.          0.         -0.09547494  0.18305393 -0.13139889 -0.90897393
  -0.44300795  0.        ]]",[0.52241469],[14],0.5934065934065934,0.5934065934065934,0.5,100,32,0
"[[ 1.31459659  1.08182834  0.24563218  0.         -0.0555495   0.26291062
   0.54481207 -0.28406052  0.         -0.34958928 -0.08943556  0.68283551
   0.4924433  -0.74387534  0.          0.          0.          0.47425737
  -0.24650714  0.21386039  0.62211802 -0.21185472  0.61408789  0.41738225
   0.29791092  0.          0.07525193  0.         -0.45112698  0.20431624
  -0.55329285  0.34293404]]",[0.24776566],[13],0.7032967032967032,0.7032967032967034,0.5,100,32,0
"[[ 0.78006121  0.79771216  0.32791084 -0.07292051  0.02324804  0.
   0.58505516 -0.16091415  0.11722099  0.          0.08479311  0.
  -0.18391353  0.          0.          0.         -0.17223364  0.89885675
  -0.30253093  0.         -0.26397856  0.11780842  0.         -0.01266553
   0.11143565  0.         -0.26231028  0.33661296  0.         -0.09788459
  -0.47777353 -0.42069904]]",[-0.26998073],[11],0.7472527472527473,0.7472527472527473,0.5,100,32,0
"[[ 0.53156753  0.69281793  0.26487012  0.35160747  0.01054478  0.54266742
   0.45592785  0.14461321  0.34045105  0.          0.05360383  0.
   0.         -0.01920731  0.02564377  0.         -0.30646679 -0.20073032
   0.         -0.39286824  0.29823604  0.06606974  0.54080577 -0.23262817
   0.56554158  0.08866767  0.          0.00777641  0.23400256 -0.04238221
   0.09132967  0.27218624]]",[0.30312127],[12],0.6071428571428572,0.6071428571428572,0.5,100,32,0
"[[ 1.22961981  0.12652866  0.58004234  0.02366892 -0.30375051  0.11101273
   0.          0.         -0.26153346  0.          0.         -0.31689032
   0.46570447  0.07851582  0.59192439  0.12557732 -0.04457806  0.
  -0.52247956  0.5808675  -0.22148997  0.16988247  0.          0.06243108
   0.36288629 -0.28509482  0.38655821  0.4052726   0.10562387  0.
   0.          0.        ]]",[0.41797539],[13],0.8125,0.8125,0.5,100,32,0
"[[ 1.65975842  1.73334991 -0.61413084 -0.11037142  0.10249743  0.70618295
   0.          0.07426762 -0.34765182 -0.00253806  0.3434861  -0.1793811
   0.56099225  0.01974746  0.          0.03303466  0.11682838 -0.9177359
  -0.29425578  0.46854267  0.05441076  0.          0.          0.24661893
  -0.03073577  0.03567306  0.          0.          0.         -0.09188709
   1.01141378  0.09964524]]",[0.],[14],0.625,0.625,0.5,100,32,0
"[[ 1.54718487  0.93942436  0.          0.6368177  -0.3170228   0.09743546
   0.          0.50856156  0.46385331  0.00579672  0.          0.33372418
   0.26497406  0.35228645  0.          0.5509311   0.033118   -0.38909419
  -0.33482135  0.          0.          0.         -0.10783631 -0.60396319
   0.         -0.03336757 -0.26285355  0.          0.21287066 -0.16899678
   0.65586435  0.00971453]]",[0.],[13],0.6515151515151515,0.6515151515151515,0.5,100,32,0
"[[ 0.69392204  0.54888879  0.82748787  0.51779057 -0.45375818  0.
   0.11472116  0.          0.          0.          0.          0.
   0.1085054   0.15312185  1.05880478  0.82023511 -0.28092202  0.
  -0.39103242  0.16980713  0.13655076  0.          0.          0.31846598
   0.         -0.23241847  0.29139887  0.          0.33583533  0.
   1.0478987   0.6863473 ]]",[0.35781824],[12],0.5714285714285714,0.5714285714285714,0.5,100,32,0
"[[ 1.44880594e+00  4.67154603e-01  4.18056700e-02  1.58166840e-01
   3.36996517e-01  9.18991193e-02  1.16020049e-01 -2.78914284e-01
  -2.30902118e-01 -3.40459667e-01 -6.88172393e-02  3.35577067e-01
   0.00000000e+00  2.37984663e-01 -8.78771318e-02  2.14481548e-01
   5.62362515e-01  1.81041511e-02  0.00000000e+00  2.14279476e-01
   2.04123391e-02  0.00000000e+00  0.00000000e+00  4.37946946e-05
   0.00000000e+00  0.00000000e+00  1.55293231e-01  0.00000000e+00
   2.22102910e-01  8.17861812e-03 -1.01622655e-01 -2.10639493e-01]]",[0.46861058],[12],0.797979797979798,0.7979797979797981,0.5,100,32,0
"[[ 7.46819677  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.         -0.60887306 -0.81031708
  -2.05906516 -2.66525237]]",[-0.27803424],[17],1.0,1.0,0.5,100,32,1
"[[ 6.56911061  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.         -5.80457039]]",[0.04880153],[25],1.0,1.0,0.5,100,32,1
"[[ 6.21790127  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.         -5.33755525]]",[0.],[42],1.0,1.0,0.5,100,32,1
"[[ 6.60112258  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -1.7806114  -4.4372125 ]]",[0.],[37],1.0,1.0,0.5,100,32,1
"[[ 6.54471462  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.2331053  -3.26293374]]",[0.],[20],1.0,1.0,0.5,100,32,1
"[[ 6.13115718  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.         -0.65480466
  -1.5045624  -2.55129878]]",[0.34086054],[20],1.0,1.0,0.5,100,32,1
"[[ 6.19952381  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -0.44717159 -5.02115256]]",[0.],[29],1.0,1.0,0.5,100,32,1
"[[ 6.69423663  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.         -0.78376083
  -1.79306224 -2.946266  ]]",[0.05477213],[19],1.0,1.0,0.5,100,32,1
"[[ 7.14614498  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.         -0.1594329  -1.17288501
  -1.8165119  -2.37152732]]",[0.06481142],[14],1.0,1.0,0.5,100,32,1
"[[ 6.57848138  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -0.31954514 -5.29939909]]",[0.3509685],[26],1.0,1.0,0.5,100,32,1
"[[ 6.82071867  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.         -0.46970551 -1.19469973
  -1.41799913 -1.84476436]]",[0.],[15],1.0,1.0,0.5,100,32,1
"[[ 6.41255877  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -1.62783548 -3.69172387]]",[0.63750806],[18],1.0,1.0,0.5,100,32,1
"[[ 7.22918497  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.         -0.92755616 -0.73089497
  -1.69767824 -2.39103163]]",[0.],[14],1.0,1.0,0.5,100,32,1
"[[ 6.61967858  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -1.85810065 -4.32304493]]",[0.25481812],[23],1.0,1.0,0.5,100,32,1
"[[ 6.77359431  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -1.7558527  -3.90581284]]",[0.24661797],[26],1.0,1.0,0.5,100,32,1
"[[ 6.4476899   0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -1.52541586 -4.31258872]]",[-0.15191997],[23],1.0,1.0,0.5,100,32,1
