lambda,beta,intercept,converged_iter,roc_auc,pr_auc,precision,recall,f1,balanced_accuracy,p,n,d,g
0.0027825594022071257,"[ 0.86156683  0.27197995  1.00376034  0.39927065 -0.39966218 -0.01620041
 -0.19914807  0.69759687 -0.169055    0.32116567  0.69692399  0.2021303
  0.10443279  0.21876106  0.33852067 -0.05653776]",-0.15977506724898305,15,0.8928571428571429,0.876984126984127,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.8452380952380952,0.5,100,16,0
0.007742636826811269,"[ 0.86035955  0.27140773  1.00224241  0.39837455 -0.39852949 -0.01553035
 -0.19843869  0.69680811 -0.16865837  0.32048126  0.69566891  0.20204987
  0.10391568  0.21798896  0.33765016 -0.05586549]",-0.15966261154790587,15,0.8928571428571429,0.876984126984127,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.8452380952380952,0.5,100,16,0
0.021544346900318832,"[ 0.85701897  0.269825    0.99804602  0.39589389 -0.39539592 -0.01367186
 -0.19647384  0.69462758 -0.16755945  0.31858621  0.69219766  0.20182494
  0.10248056  0.21585178  0.33524102 -0.05400532]",-0.15934967783749662,14,0.8928571428571429,0.876984126984127,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.8452380952380952,0.5,100,16,0
0.05994842503189409,"[ 0.84786937  0.26548878  0.98658197  0.38908674 -0.38681618 -0.00854528
 -0.19107907  0.68867039 -0.16453561  0.31338681  0.68270107  0.20119291
  0.0985131   0.20999108  0.32864003 -0.04890647]",-0.15847931631369105,14,0.8928571428571429,0.876984126984127,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.8452380952380952,0.5,100,16,0
0.1668100537200059,"[ 0.82420232  0.25341857  0.95578837  0.37182948 -0.36343668  0.
 -0.17651159  0.67256319 -0.15643905  0.2997885   0.65753858  0.19871688
  0.08817705  0.19465091  0.31144962 -0.03623096]",-0.15582827614256023,14,0.9047619047619049,0.8824786324786325,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.8452380952380952,0.5,100,16,0
0.46415888336127775,"[ 0.7678139   0.22113759  0.87853793  0.33205595 -0.30325334  0.
 -0.13908018  0.63162355 -0.13612736  0.26681478  0.59556824  0.18910903
  0.06236619  0.15745045  0.27050907 -0.00842966]",-0.14789222506697983,13,0.9166666666666666,0.8888888888888888,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.8452380952380952,0.5,100,16,0
1.2915496650148828,"[ 0.64326391  0.15956623  0.71572949  0.24754646 -0.1785      0.
 -0.05306923  0.5428789  -0.09529587  0.18474697  0.45848456  0.14756366
  0.00122059  0.07459559  0.17373111  0.        ]",-0.12989518848501674,10,0.9285714285714286,0.8857142857142857,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.8452380952380952,0.5,100,16,0
3.593813663804626,"[ 0.4629626   0.04263009  0.4481871   0.09114326  0.          0.
  0.          0.38147475 -0.02327387  0.02130741  0.2620761   0.04783134
  0.          0.          0.          0.        ]",-0.1084471739739519,9,0.9880952380952381,0.976190476190476,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8809523809523809,0.5,100,16,0
10.0,"[0.13243394 0.         0.06407566 0.         0.         0.
 0.         0.06048408 0.         0.         0.         0.
 0.         0.         0.         0.        ]",-0.1007292662476112,3,0.8452380952380952,0.8333333333333333,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5,100,16,0
0.001,"[ 1.62654746  0.34791774  0.32275185  1.1070494   0.53644993  0.02337687
  0.41789218  0.52872102  0.65864563  0.38971885  0.24228168 -0.0938867
  0.66047611  0.35322879 -0.08223701  0.2959673 ]",-0.02670666583348982,20,0.8888888888888887,0.9182098765432101,1.0,0.6666666666666666,0.8,0.8333333333333333,0.5,100,16,0
0.0027825594022071257,"[ 1.62554978  0.34784528  0.32231731  1.10618125  0.53595935  0.02330143
  0.41751238  0.52806632  0.65819075  0.38933528  0.242165   -0.0934972
  0.65984741  0.35267242 -0.08187634  0.29575167]",-0.026695817492260653,20,0.8888888888888887,0.9182098765432101,1.0,0.6666666666666666,0.8,0.8333333333333333,0.5,100,16,0
0.007742636826811269,"[ 1.62278297  0.34764363  0.32111272  1.10377374  0.53459897  0.02309204
  0.41645808  0.5262505   0.65692916  0.38827026  0.24184147 -0.09241586
  0.65810379  0.35112894 -0.08087576  0.29515353]",-0.026665781907267677,20,0.8888888888888887,0.9182098765432101,1.0,0.6666666666666666,0.8,0.8333333333333333,0.5,100,16,0
0.021544346900318832,"[ 1.61515545  0.34708234  0.31779573  1.09713723  0.53084958  0.02251361
  0.41354368  0.52124314  0.65345042  0.38532407  0.24094984 -0.08942591
  0.65329623  0.34686982 -0.07811433  0.2935033 ]",-0.026583328696116938,20,0.8888888888888887,0.9182098765432101,1.0,0.6666666666666666,0.8,0.8333333333333333,0.5,100,16,0
0.05994842503189409,"[ 1.59446559  0.34551907  0.30882615  1.07913911  0.52068566  0.02093603
  0.40557884  0.50764825  0.64400842  0.37725585  0.23853422 -0.0812489
  0.64025008  0.33528545 -0.07060186  0.28901715]",-0.026361708586537195,20,0.8888888888888887,0.9182098765432101,1.0,0.6666666666666666,0.8,0.8333333333333333,0.5,100,16,0
0.1668100537200059,"[ 1.54068142  0.34115686  0.28569602  1.03237748  0.49430709  0.01678242
  0.38444738  0.47220154  0.61942408  0.35572408  0.23229032 -0.05952043
  0.60629711  0.30493248 -0.05092667  0.27727938]",-0.025789232844188673,19,0.8888888888888887,0.9182098765432101,1.0,0.6666666666666666,0.8,0.8333333333333333,0.5,100,16,0
0.46415888336127775,"[ 1.41445356  0.32891957  0.23235763  0.92278568  0.4326242   0.00682753
  0.33210616  0.38806321  0.56151363  0.30148566  0.2180853  -0.0055825
  0.52637195  0.23194349 -0.00397815  0.24917145]",-0.024312951123419732,18,0.8888888888888887,0.9182098765432101,1.0,0.6666666666666666,0.8,0.8333333333333333,0.5,100,16,0
1.2915496650148828,"[1.19047408 0.27910814 0.1678861  0.71550098 0.31070592 0.
 0.248935   0.23592049 0.43712065 0.17900025 0.1882844  0.
 0.37491092 0.073624   0.         0.18153338]",-0.020826866893224997,15,0.9191919191919191,0.9477124183006538,1.0,0.5555555555555556,0.7142857142857143,0.7777777777777778,0.5,100,16,0
3.593813663804626,"[0.84396214 0.16590201 0.05097986 0.39786767 0.05533393 0.
 0.04382119 0.03101616 0.19291519 0.01179825 0.1364734  0.
 0.15616771 0.         0.         0.06929697]",-0.012903160344441002,10,0.9494949494949494,0.9534662867996204,1.0,0.5555555555555556,0.7142857142857143,0.7777777777777778,0.5,100,16,0
