lambda,beta,intercept,converged_iter,roc_auc,pr_auc,precision,recall,f1,balanced_accuracy,p,n,d,g
3.593813663804626,"[ 0.48341523  0.          0.         -0.0872082   0.          0.
  0.          0.2588717   0.          0.          0.          0.
  0.          0.02638205  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.1164439   0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.52377947  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.02239233  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.30557534 -0.02845949
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]",-0.2362230904680955,11,0.5833333333333334,0.5,0.4,0.5,0.4444444444444444,0.5,0.5,50,100,0
3.593813663804626,"[ 0.53702842  0.13311677  0.          0.          0.          0.
  0.          0.13403057  0.27775125  0.20033802  0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.1028952   0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.36056671
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.04277622  0.          0.          0.         -0.18052465
  0.          0.          0.          0.          0.          0.
  0.          0.          0.07291463  0.          0.          0.
  0.          0.          0.00179757  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]",-0.38131771751700333,15,0.5238095238095238,0.3888888888888889,0.0,0.0,0.0,0.35714285714285715,0.5,50,100,0
0.001,"[ 1.14968544  3.08523164  0.          0.          0.          0.
  0.          0.          0.          0.          0.49702468  0.62349874
  0.          3.90049125  0.          0.         -2.49380146  0.
  0.          0.          0.         -0.9429793   0.          0.2571115
  1.69524938  0.          0.          2.00803322  0.         -0.60710426
  0.          0.          0.         -0.68677091  0.          0.
  0.37091244  3.36830091  0.          0.          0.          0.
  0.          0.          0.          0.          0.         -0.30162682
  0.          0.55493695 -0.29620124 -0.07080973  0.          0.06547853
  0.          0.         -0.86707393  0.          1.55465635  2.64868532
  0.96288321  0.43955734  0.          1.09506901 -0.91379639 -0.37475007
  0.          0.          0.          0.          1.0238014   0.
  0.          0.          0.          0.          0.         -1.24002671
  0.          0.          0.         -1.01191325 -3.92249849  0.
  0.          0.          0.          0.          0.          0.
  0.60832754  0.          0.          0.          0.66459108  0.
  0.         -0.0800524   0.          0.        ]",-0.10188670157620304,0,0.56,0.6587301587301588,0.4,0.4,0.4,0.4,0.5,50,100,0
1.2915496650148828,"[ 0.38539146  0.09092803  0.32975177  0.          0.          0.12778354
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.53108028  0.36494494  0.          0.2607924   0.          0.
  0.          0.         -0.1181365  -0.49601088  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.67574544  0.         -0.1681406   0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.00343943  0.          0.
  0.59640584  0.          0.          0.         -0.02717714  0.13103599
  0.          0.          0.          0.          0.          0.
  0.07020751 -0.30631905  0.00249929  0.         -0.63580187  0.
  0.         -0.73111207 -0.21331955  0.          0.          0.
  0.          0.          0.04730885  0.          0.         -0.2945746
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.00866721 -0.19879867  0.        ]",-0.23559367784419474,67,0.8095238095238095,0.9325396825396826,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5238095238095238,0.5,50,100,0
10.0,"[0.37319549 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",0.20686736064818023,3,0.8400000000000001,0.8528571428571428,0.7142857142857143,1.0,0.8333333333333334,0.8,0.5,50,100,0
3.593813663804626,"[ 0.32629021  0.18446208  0.          0.          0.          0.
  0.          0.          0.          0.23265045  0.          0.
  0.         -0.32617154  0.          0.          0.          0.
  0.31239544  0.          0.          0.          0.          0.
  0.          0.22753171  0.          0.          0.          0.
  0.219158    0.          0.          0.          0.          0.
  0.          0.          0.          0.06904057  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.02211953  0.          0.         -0.08203181  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.03188994  0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]",-0.22870035038804523,16,0.7083333333333334,0.8708333333333332,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5,50,100,0
0.001,"[ 0.65072758  2.72731175  1.64548688  0.          0.          0.
  0.          0.          0.          0.          1.53320717  0.
  0.         -0.33425935  0.          0.          0.          0.
  1.11269323  0.          0.45099005  0.          0.          0.
  0.          0.40309424 -0.08316737 -1.59099383  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.9906903   0.          3.50245412  0.          0.
  0.          0.          0.          1.11516697  0.          0.
 -0.47428241 -1.53162287  0.          2.15858041 -1.07773102  0.07461908
  0.          0.         -0.67112295  0.          0.04328071  0.
  0.          0.          0.         -1.08979744 -1.8375431   0.
  0.          0.          0.          0.          0.33268582  0.
 -4.58830109 -0.00481701 -0.27030451  0.          0.         -1.04820513
  0.          0.          0.          0.          0.          0.
 -1.40024211  0.          0.          0.0749931   0.          0.
  0.          0.          0.          0.        ]",2.498890841899715,0,0.8400000000000001,0.885,0.625,1.0,0.7692307692307693,0.7,0.5,50,100,0
3.593813663804626,"[ 0.53152588  0.          0.02836424  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.0128976   0.          0.          0.          0.          0.
  0.          0.27387464  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.36003531  0.          0.          0.          0.          0.
  0.          0.         -0.2939481   0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.20870742  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.18778799  0.02371834  0.          0.          0.
  0.          0.          0.          0.          0.43320319  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]",0.22546058428729618,9,0.5,0.5821428571428571,0.3333333333333333,0.5,0.4,0.41666666666666663,0.5,50,100,0
0.001,"[ 5.03035964e+00  0.00000000e+00  5.44226419e-01  0.00000000e+00
  0.00000000e+00  2.14521688e+00  0.00000000e+00  0.00000000e+00
  7.27852442e-01  0.00000000e+00 -5.48453822e-01  0.00000000e+00
  1.32270759e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.38767337e-02
  0.00000000e+00  1.99460995e-01 -4.09176790e-01  0.00000000e+00
  9.38237898e-01  0.00000000e+00  0.00000000e+00 -8.22090257e-01
  0.00000000e+00 -1.78175341e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.35572901e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.15758345e-01  0.00000000e+00
 -4.69847660e-01 -8.05488305e-01  0.00000000e+00  2.27896462e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20701951e-01
  2.62445408e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -1.70528988e+00  6.26786082e-03  0.00000000e+00  3.06673589e+00
  0.00000000e+00  3.00693227e+00  0.00000000e+00 -7.51873558e-01
  1.34467412e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.46939378e-01  0.00000000e+00
 -6.41388382e-01  0.00000000e+00  1.26315749e-01  0.00000000e+00
  7.49198306e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -5.38409149e-01  0.00000000e+00  0.00000000e+00  2.44929814e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  7.51411644e-01  5.82220199e-01 -4.13444694e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00]",-1.9763568821527027,0,0.7916666666666667,0.8555555555555555,0.8,0.6666666666666666,0.7272727272727273,0.7083333333333333,0.5,50,100,0
0.46415888336127775,"[ 0.          0.          0.          0.          0.          0.
  0.          0.         -0.26297533  0.          0.19555377  0.
  0.53687077  0.         -0.51603028 -0.17493192 -0.30242078  0.
  0.         -1.33019123 -0.64067412  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.         -0.34796909  0.45461489  0.33961593  0.262184
 -0.41858712  0.          0.24848329  0.          0.          0.
 -1.10949922  0.10983758  0.81304901  0.          0.          0.
  0.          0.          0.          0.          0.91431592  0.
  0.          0.          0.          0.          0.         -0.12938522
  0.          0.          0.          0.         -0.01843682  0.
  0.          0.          0.          0.         -0.38615858 -0.7857565
  0.         -0.11393152  0.          0.          0.          0.
  0.          0.          0.          0.          0.         -0.25402098
  0.          0.          0.         -0.47075956  0.          0.
 -0.20672697  0.          0.          0.          0.          0.
  0.          0.         -1.26408822  0.        ]",-1.1749107210020069,0,1.0,1.0,0.25,1.0,0.4,0.8333333333333333,0.5,50,100,0
10.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.4,0,0.5,0.7,0.7,1.0,0.8235294117647058,0.5,0.5,50,100,0
1.2915496650148828,"[ 1.61007606  1.56410329  0.          0.56444364  0.          0.
  0.          0.          0.          0.          0.          0.
  0.03640413  0.          0.          0.          0.          0.
  0.01197792  0.          0.          0.          0.         -0.03099889
  0.          0.          0.          0.          0.          0.
  0.          0.         -0.26016293  0.          0.         -0.0759329
  0.          0.         -0.29213918  0.          0.          0.
  0.03588599  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.0225971  -0.17676756  0.10418114  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.17586119  0.04567205  0.          0.
  0.          0.          0.          0.09656902  0.          0.
  0.          0.          0.         -0.32099729  0.27757316  0.
  0.          0.          0.          0.          0.50223886  0.
  0.          0.          0.          0.        ]",-0.4804361213151744,55,0.72,0.7295238095238095,0.5,0.4,0.4444444444444444,0.5,0.5,50,100,0
0.46415888336127775,"[ 0.92831914  0.83447792  0.          0.          0.42231497  0.08780915
  0.10137781  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.72416695  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.14888725  0.          0.          0.          0.
  0.          0.          0.0731442   0.96170222  0.          0.
  0.          0.         -0.62718167  0.          0.          0.
  1.13586099  0.          0.          0.          0.          0.
  0.          0.          0.71058216  0.          0.          0.
  0.          0.          0.          0.          0.          0.31387034
 -0.10847425  0.          0.          0.15669898  0.51020464 -0.04854931
  0.          0.25295937  0.          0.         -0.18471269 -0.405314
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.20871944  0.
  0.          0.          0.          0.          0.          0.
  0.          1.04009254  0.          0.        ]",0.38736548752596806,58,0.7619047619047619,0.8954648526077096,0.75,0.8571428571428571,0.8,0.5952380952380952,0.5,50,100,0
1.2915496650148828,"[ 0.63256037  0.          0.          0.          0.          0.
  0.          0.20786495  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.8378424
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.25262426  0.
  0.          0.          0.46197091  0.          0.07371839  0.
  0.          0.         -0.21272274  0.          0.          0.
  0.         -0.49810567 -0.05793103  0.          0.01800313  0.
  0.          0.         -0.30320498  0.11022779  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.15709043
  0.          0.01967551  0.          0.44305248 -0.1679132   0.
 -0.56525716  0.          0.          0.          0.          0.
  0.          0.04228393  0.          0.21407287 -0.10293777 -0.27646947
  0.          0.33585631  0.         -0.11577525 -0.41876118 -0.30813924
  0.          0.          0.          0.          0.          0.
  0.          0.          0.         -0.3009067 ]",-0.1066499683769234,0,0.7083333333333334,0.6916666666666667,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666667,0.5,50,100,0
0.001,"[ 4.23857268  2.23229595  0.          0.          0.          0.20774043
  1.66537579  0.          0.          1.98696243  0.          0.
  0.         -0.16294616 -0.19386903  0.          0.          0.
  0.          0.         -0.74060891  0.          0.          0.75178536
  0.          0.11019174  0.          1.54678442  0.          0.
  0.          0.          0.          0.          2.29918234  0.
  1.86778708  3.519016    0.          0.          1.69111992  0.
  0.          0.05493783  0.          0.          0.          0.
  0.          0.          0.          0.71158698  0.          0.
  0.         -1.04293288  0.          1.2459219   0.23747538  0.
  0.          0.          1.35509952  0.          0.         -0.82709496
 -2.10585011  0.          1.64766    -0.43679631  0.47056805  0.
  0.          0.          0.          0.          0.          0.
  0.         -2.00722617  0.          0.56090909 -0.04626165  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.16351169
  1.37948401  0.          1.10112745  0.        ]",-0.5180335542593876,0,0.7916666666666667,0.7333333333333333,0.6,0.75,0.6666666666666666,0.7083333333333333,0.5,50,100,0
0.001,"[ 4.96474276  0.          0.7845993   0.31913838  0.          0.
  0.          0.          0.31320737  0.          0.          0.
  0.          0.          0.          0.          3.06548215  0.
  0.          0.          0.          0.         -1.2576516   0.
  0.          0.          0.          0.02649262  0.          0.
  0.91215336  0.          0.88439564  0.          0.          2.1730354
  0.          0.40761066  0.          0.          0.          0.17451341
 -2.30698462  0.          0.08480114  0.          0.          0.
  0.         -1.05756271 -0.83138756  0.          0.          0.
  0.         -1.22863636 -0.25781531  0.          0.          0.
 -1.02516855  0.          0.          0.          0.          0.
 -2.08032292  0.          0.          0.          0.          0.
  0.          0.          0.          0.1699427   0.          1.04001603
  0.          2.20080233  0.          0.82452632  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.         -0.163831   -1.31625251  0.
  0.          0.         -3.33285281  0.        ]",-0.20595059542630836,0,0.875,0.8041666666666667,0.75,0.75,0.75,0.7916666666666667,0.5,50,100,0
0.46415888336127775,"[ 1.96017431  0.34010146  0.          0.          0.          0.44556849
 -0.63253932  0.          0.          0.          0.50934967  0.
  0.          0.          0.          1.05800287  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.40520895  0.          0.          0.
  0.          0.          0.          0.          0.25222181  0.13158829
  0.          0.          0.          0.          0.          0.
  0.         -0.01661583  0.          0.          0.          0.
  0.          0.11788362  0.          0.          0.          0.
  0.          0.          0.          0.         -0.78327895  0.
  0.          0.          0.          0.6619306  -0.28809721  0.
  0.          0.          0.          0.          0.28404412 -0.99578135
  0.          0.          0.          0.          0.08259127  0.
  0.         -0.60452756  0.16231946  0.13901179  0.          0.
  0.36291479  0.          0.          0.          0.          0.
  0.          0.50369531  0.          0.          0.          0.
  0.          0.          0.29643788 -0.60316267]",0.5862134468177488,98,0.6666666666666667,0.7321428571428572,0.4,0.5,0.4444444444444444,0.5,0.5,50,100,0
0.1668100537200059,"[ 8.59517716e-01  9.96301168e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.53762203e+00  1.31304870e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.13255213e-01
 -6.42379439e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.62557080e-01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.02050300e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.59324441e-01
  0.00000000e+00  1.09002095e+00  0.00000000e+00 -1.96930413e-01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.83939335e-01  0.00000000e+00  3.57618062e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -2.89011824e-01 -5.04801039e-01  1.06039156e-01  0.00000000e+00
  7.29642959e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  3.91241069e-04  0.00000000e+00  0.00000000e+00
 -7.72330997e-02  0.00000000e+00  0.00000000e+00 -7.00744195e-02
  0.00000000e+00 -1.83307180e+00 -3.18664706e-01  0.00000000e+00
 -8.86262018e-03 -3.83705419e-01  0.00000000e+00  0.00000000e+00
  1.52289241e-01  0.00000000e+00  3.59063054e-01  4.08951116e-01]",0.8870759760376511,0,0.5238095238095238,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5238095238095238,0.5,50,100,0
